,amount,cityPop,unixTime,merchLatitude,merchLongitude,age,category_gas_transport,category_grocery_pos,category_shopping_net,distance_between
117862,0.0001536363906965248,4.6540246457951405e-06,0.8379268897965062,0.45541860724489974,0.7696062966642787,0.525,True,False,False,0.45278706507486655
69814,5.2635408232563835e-05,0.00021080756462578436,0.7772967283991221,0.2569978363551512,0.7230697797351897,0.11250000000000002,False,False,False,0.7583043259713255
28113,4.215490659333652e-05,1.6319948492682163e-05,0.5733583691628752,0.47591664896896696,0.851864620899387,0.29999999999999993,False,False,False,0.5977901847981208
147600,7.305297809268816e-05,3.643595157046249e-05,0.8760706504731104,0.33769268993968254,0.8912374625047774,0.13749999999999998,False,False,False,0.47582517690784887
93582,0.00225462761930696,9.424708530059151e-05,0.8060719859831238,0.47252060162392967,0.9270672757549158,0.13749999999999998,False,True,False,0.4747376535099244
156589,4.6347107249027444e-05,0.0004680566165658428,0.885293642773,0.49957072972041533,0.8457733705636491,0.375,False,False,False,0.5709767361630503
100,6.96371108917548e-05,0.006011030831940254,0.47590201741744664,0.3852052858613723,0.44571765811612263,0.1,False,False,False,0.2605703366201605
83114,0.0005564758203702324,0.0017036075733272548,0.794548727179226,0.1302947595719985,0.8529634604935956,0.875,False,False,False,0.6606206025715144
173192,0.0023515916678061815,0.003714103013185396,0.9069189385286691,0.41034620438574093,0.8919759177844228,0.17500000000000002,False,True,False,0.5140171928420207
126850,0.0071519719519541934,0.0005237999807252273,0.8488621255339552,0.4375078841650853,0.6198063459240584,0.9125000000000001,False,False,False,0.2803425092277775
79729,5.015114117733958e-05,0.0005739449359274019,0.7894638226283277,0.44847896697429696,0.8505210975807622,0.44999999999999996,False,False,False,0.4512986269174843
34922,0.00031332818234015874,8.466744836388852e-05,0.5788479133154354,0.3195144486204226,0.853697451474046,0.6875,False,False,False,0.5008321508032445
79118,0.00024128443773865544,3.7405025667796483e-06,0.7884611934675618,0.48235926265261636,0.8688623949396156,0.0875,False,False,False,0.46691206692783394
104873,0.0020148182151323436,5.32682131209709e-06,0.8203579565500831,0.4065769041018617,0.8904067517298583,0.4,False,False,False,0.5972787658024428
97475,0.0010650518665819221,0.00017177301308731163,0.8124106753096143,0.2498698266200829,0.7841302670867817,0.625,False,False,False,0.5078107628430854
78152,0.0007868915897422817,9.085841218316243e-06,0.7870917973772222,0.46252045105435774,0.8660608214717824,0.8,False,True,False,0.65945222241538
134810,4.324177342999713e-05,1.6091567972928288e-05,0.8591754521299393,0.5610107170465315,0.7384260159132303,0.11250000000000002,False,False,False,0.11571680189959477
23439,0.0010822088359320645,5.69099565440732e-06,0.5675120245733893,0.4639077701102096,0.8877324258372811,0.4,False,False,False,0.6879009989852477
733,0.0023237212967803845,1.2221444030072118e-06,0.5060008252255912,0.46301126165898315,0.8602582457637639,0.32499999999999996,False,True,False,0.4631980465007216
856,0.002591633972017225,3.356576395733949e-05,0.5314771737418837,0.4900781897077067,0.9455050220406463,0.5,False,True,False,0.6809877461582933
89492,0.0025772718031042098,7.622354157947505e-05,0.8008515371321607,0.4286778502688718,0.8235069710633859,0.23750000000000002,False,True,False,0.4674437001130647
169305,0.0015359757402378692,3.356576395733949e-05,0.9016885231850509,0.47949329580056016,0.9408233967480178,0.5,False,False,False,0.34127953124642035
146918,0.0010248377936254796,1.5591599808061702e-05,0.8751078872829581,0.2735751052259759,0.6882992995394178,0.42500000000000004,False,False,False,0.2729468110768368
120694,0.0067870175948726566,4.6540246457951405e-06,0.8404005732726603,0.46941609645003785,0.7799171223420327,0.525,False,False,False,0.32721786718738416
46798,0.006990649860055569,2.5671204909631284e-05,0.6395478401613772,0.29054992396656626,0.8091310648921604,0.0875,False,False,False,0.6549033559597495
43079,9.106391424306398e-05,5.524339599451791e-06,0.63698844484842,0.5763934043135517,0.5041782379378974,0.06250000000000003,True,False,False,0.6565595718904176
167626,0.00841366908262621,7.413108222281118e-06,0.9000659781813525,0.3800397625469551,0.7404118565807467,0.3125,False,False,True,0.36071884353273953
65241,0.008457221389438111,4.691059324674147e-07,0.7714503838096363,0.43827463398521554,0.8076892467341822,0.6125,False,False,True,0.7046996643096921
68920,1.1023935057557615e-05,4.719452578481385e-05,0.776509375479641,0.4653270300752535,0.8499300845601471,0.19999999999999998,False,False,True,0.11182220137914678
104419,3.959300619263651e-05,0.0002129247137683676,0.8200450086808146,0.4715479263892454,0.9408796469178744,0.42500000000000004,False,False,True,0.7158626135869001
311,0.0018661503585462673,0.0004714699794691912,0.4873315911904186,0.47957435557010714,0.9527305755608271,0.25,False,False,False,0.6786354883007009
97340,0.007240473965796556,0.0012565311023463694,0.8121435733065425,0.47514341016728495,0.958477332480709,0.11250000000000002,False,False,False,0.22172270713816936
57769,0.0006853471738599904,2.1523320875182565e-05,0.7607523505972935,0.47440480026715287,0.9233665021400195,0.5625,False,True,False,0.4686060160123333
135984,0.00027847081022154346,5.005854095145701e-06,0.8600405436921079,0.49263379844211114,0.7060286468160383,0.4125,False,False,False,0.7760436249162795
115409,0.0006032887276921142,1.6091567972928288e-05,0.8354013805585652,0.5762293317800098,0.7426431233505231,0.11250000000000002,True,False,False,0.6809230607517253
96989,0.0022783057896770664,1.7961819256318112e-06,0.8115655167327489,0.5758574438372872,0.7101900458186576,0.1625,False,True,False,0.48055597106945186
95156,0.006725687251946807,9.424708530059151e-05,0.8088067915667523,0.45261162922513815,0.9313402120124782,0.13749999999999998,False,False,False,0.4128835810919166
101512,0.0059644146662115255,4.5182308232387836e-06,0.8173261494854316,0.44316468008281457,0.6816531618940783,0.6,False,False,False,0.3685215207000039
85237,4.852084092234866e-05,0.0001773899393839609,0.7969147725347412,0.20281605839394595,0.7077677271076029,0.06250000000000003,False,False,False,0.5070843996318323
59216,0.00033056278503577696,2.9010498455221695e-07,0.7621217466876402,0.5407069457701532,0.9594697913363482,0.675,False,False,False,0.295064503478862
741,0.0022432155175220233,1.2221444030072118e-06,0.5079283449044354,0.46239426241311204,0.8688528844775104,0.32499999999999996,False,True,False,0.38569010569325907
21775,0.00010426158297394281,0.0001351889228013331,0.565098140053145,0.3970275592506491,0.8454579703335582,0.29999999999999993,True,False,False,0.42740545486643133
155434,0.00023328820315465237,1.0795608893230372e-05,0.8832525050779267,0.4515799231582784,0.68041557790017,0.38749999999999996,False,False,False,0.7753832947242313
148,0.0027007088224106643,0.0008898198845329276,0.4847104036230192,0.2736093771285408,0.7232646238227505,0.25,False,True,False,0.49425782255445366
117958,0.002223729547807608,0.01794145018293466,0.8380405078127353,0.21869428125215845,0.7097933251182872,0.1,False,True,False,0.463748546262868
9271,0.002126454965926484,0.00973632449059359,0.5538938090140988,0.4385788391203604,0.9374216910506522,0.7,False,True,False,0.7654871013256466
97045,0.008807658310915682,0.0012565311023463694,0.8116492352710196,0.45920542147898674,0.951070588606011,0.11250000000000002,False,False,True,0.7381885121413161
99637,0.0012315753926274225,3.7651923526989865e-07,0.8154305225830782,0.446217504403635,0.5935547718698468,0.8125,False,True,False,0.8639901732086521
32057,0.002467575885946964,0.0010218855494154647,0.5767928225306562,0.3249375572025249,0.8253879859729512,0.0875,False,True,False,0.32431174053605333
29900,2.7249304261991012e-05,3.7405025667796483e-06,0.5751922038107864,0.4793651331649264,0.8628282475050413,0.0875,False,False,False,0.44320419161434554
103247,0.00016039049175291576,5.32682131209709e-06,0.8191858970142363,0.4058589371430417,0.891425865962938,0.4,False,False,False,0.6616090764406316
128562,0.0008018748254191029,1.6480432101157858e-06,0.8515909512219935,0.46898238468308046,0.8342156510725419,0.0,False,False,False,0.7515703056250699
97103,0.0018157663173325007,0.0012565311023463694,0.8117070409283969,0.4702274711432996,0.9502188705445429,0.11250000000000002,False,False,False,0.4155875658477224
12599,0.00013919658843803385,7.727902992752672e-06,0.5567581790021947,0.5347493467076074,0.43372219653271626,0.8500000000000001,True,False,False,0.5627785346868754
76073,0.000192685963470831,1.7035952284342953e-06,0.7830095219870827,0.43673991634841786,0.4286512442217547,0.9375,False,False,False,0.6887237165000344
170535,0.0005391635843291384,3.777537245658655e-05,0.902852609526775,0.5118927176890036,0.9237578857456222,0.35,False,False,False,0.6155173552293435
146,0.00014680465629465813,0.0008898198845329276,0.4844273552317091,0.2697659890552931,0.723543487024374,0.25,False,False,False,0.5692154064467093
69708,1.1334468439460648e-05,5.32682131209709e-06,0.7771870969799579,0.421233434433346,0.8766543626902406,0.4,False,False,False,0.35646847327616754
45557,0.00010193258260967009,0.0002948701132346491,0.6388242727948636,0.47913648581497087,0.8536426559634775,0.48750000000000004,False,False,False,0.5263700840775525
120,0.007276495838097309,1.1468405559532322e-05,0.4786248632098875,0.44815336289998936,0.9548389186046801,0.26249999999999996,False,False,True,0.7076475669527648
60352,0.004200429790311355,5.135475471222223e-06,0.762968898563031,0.4240033265585427,0.46926934440281554,0.2125,False,False,False,0.6992492450000203
125395,9.572191497160944e-05,0.0005237999807252273,0.8463984085504563,0.4400160750342987,0.6286556904631102,0.9125000000000001,True,False,False,0.5494156077800373
85922,0.006519648353054146,1.419662690361913e-06,0.7974928291085419,0.390026977153304,0.8440016958718947,0.0875,False,False,False,0.30790388287629045
119190,0.0006968369089904026,1.9251860570603506e-05,0.8393002724839107,0.39869073352224466,0.7824843552145959,0.7749999999999999,False,False,False,0.37723518400976747
113024,0.005542477433550781,0.009849971575180302,0.8318453359804323,0.2117164420901551,0.6805522657126002,0.11250000000000002,False,False,False,0.2815398630556038
131026,0.0022552486860707662,0.00010837581529293244,0.8551350360089387,0.4066400509223352,0.8870743279431451,0.8125,False,True,False,0.6438455204682145
10145,0.0008065328261476484,1.0925230269306893e-06,0.5548206928307025,0.43077958729363336,0.8204580152273534,0.375,False,False,True,0.36159209652140745
693,0.007727778475347889,2.296150090498398e-06,0.49589081507970434,0.5355281084935877,0.7980677790770616,0.11250000000000002,False,False,False,0.4764807904556682
36465,0.0007189624124509936,9.283359505670942e-06,0.5800518656277589,0.48333044689153953,0.757202045724476,0.13749999999999998,False,False,True,0.6325929549506571
162371,0.004947806007206477,4.197263606287394e-06,0.8946461994773571,0.5293720809951739,0.816854774009701,0.475,False,False,False,0.5597255182581298
129955,2.9190137898884955e-05,0.0002642856409270696,0.8538074991877309,0.5720812135731099,0.44132594140357506,0.275,False,False,False,0.6476855426768707
9853,0.0004361441348828077,7.900731494188037e-07,0.5545256846482118,0.4553335154868155,0.4608994856615689,0.48750000000000004,True,False,False,0.5197162466831884
103981,0.0022568789863257567,0.0024026001024896222,0.8197340541100857,0.4381174914319718,0.6188451873234488,0.4375,False,True,False,0.18785720157455058
21655,0.0003755124920662408,3.289913973751737e-06,0.5648948236030478,0.4915360055631362,0.751479034863458,0.18750000000000003,False,False,False,0.751455758550939
877,0.00792046443881872,3.356576395733949e-05,0.5360677402572591,0.47691861912036587,0.9505654406119345,0.5,False,False,True,0.426749841318612
119928,0.0003203928167784527,4.2225706368547153e-05,0.8398544094753433,0.397232770667233,0.8028814573366639,0.06250000000000003,False,False,False,0.7140938720010565
102719,0.000960246850189649,7.376073543402113e-06,0.8186776058890004,0.48578424791538316,0.7358407051369608,0.38749999999999996,False,True,False,0.281978510968893
899,0.002592255038781031,8.048870209704063e-06,0.5389919092012647,0.5157992105828444,0.9288441370594429,0.42500000000000004,False,True,False,0.6852381164148652
127581,0.0005160288473773625,3.081902527381318e-05,0.850217568534589,0.24670633261389635,0.7137046732053234,0.7,False,True,False,0.18722719266683108
38996,0.0008493864328502667,1.8640788369099897e-06,0.581875733783022,0.2865549793241939,0.8638696330734306,0.38749999999999996,False,False,False,0.4385643613057288
165512,0.0026466760139595372,0.0025285797351430423,0.8979989276053928,0.3746458018819852,0.6867916605566797,0.925,False,True,False,0.7674337277795521
39298,0.008151035474881722,5.616926296649307e-07,0.5820531373522257,0.4225408697163074,0.7754652529598831,0.525,False,False,True,0.2479917202679593
107724,4.3008873393569854e-05,0.0009795734287961996,0.8230309698792695,0.3416853875884432,0.8120947275332363,0.3375,False,False,False,0.5992321303195324
178843,0.0024188997783336635,0.007797781259350879,0.998393401384547,0.27496297028027555,0.7040867669554259,0.6875,False,True,False,0.5315651307925445
3142,0.0005148643471952261,3.2034997230340557e-06,0.5462674488370141,0.43354683342635264,0.7572340281645513,0.48750000000000004,False,False,False,0.7325615555762189
154215,3.1130971535778905e-05,6.4872412503059574e-06,0.8823256212613231,0.38588410893147834,0.8979046676294639,0.35,False,False,False,0.4015622873298807
4248,0.0067245227517646715,2.797969989308935e-05,0.54753917329937,0.45629184776227677,0.879867795347175,0.4375,False,False,True,0.6875836362092734
60233,0.00017436449393855218,0.00013697275983400525,0.76287920012917,0.3679002010597285,0.8118088819670292,0.12500000000000003,False,False,False,0.5753052679525587
70701,0.0066454920060703485,1.0406744765000803e-05,0.7782774312760523,0.2971241652759982,0.7727302828231855,0.225,False,False,False,0.6344263819430688
107877,6.645414372724873e-05,2.273929283170994e-05,0.8231425945969661,0.4413128423475892,0.8864271349776047,0.36250000000000004,False,False,False,0.514640463686556
82990,0.00016256422542623697,4.091714771482226e-05,0.7944131828791612,0.34441401483095585,0.8976803491350832,0.525,False,False,False,0.6198162395408414
23485,0.0003858377270145166,2.9905503194797685e-05,0.567557870439586,0.4991412179415174,0.9535086677980439,0.9750000000000001,False,False,False,0.40702955179751305
39402,1.9097802987036435e-05,1.2826343785095891e-05,0.5821069564125452,0.4744873300325208,0.5492630550579813,0.5125,False,False,False,0.07177654426301086
791,0.0059394943623138075,9.480877793025643e-06,0.5159912374596658,0.5483620120068,0.7313327561312158,0.29999999999999993,False,False,False,0.473253931996771
147913,9.005468075187912e-05,3.5861914047837886e-06,0.8764772833732977,0.39202171948225156,0.8465073515119664,0.475,False,False,False,0.8895591015736073
123576,3.749690586479105e-05,0.0004403114696389872,0.8431612917371822,0.238236216694436,0.7682954881314399,0.12500000000000003,False,False,True,0.5369683836599272
117784,0.0005713037893561022,1.0900540483387555e-05,0.8378391846611706,0.24410343201394274,0.6959089834330259,0.36250000000000004,True,False,False,0.047671123221656675
97005,0.008278121261425537,0.0014646104456280669,0.8115874430165775,0.18731094147499344,0.85060924993363,0.6875,False,False,True,0.1749767199916987
85884,0.002113412563886556,1.419662690361913e-06,0.7974449899438127,0.395890454483438,0.8373205159859082,0.0875,False,True,False,0.5430979997385631
64681,0.0009597810501167945,4.4318165725211015e-06,0.770770669010787,0.3875391982260595,0.9099926555757356,0.25,False,False,False,0.7946555030435831
61714,0.006375638497196615,5.135475471222223e-06,0.7656897510569465,0.41789561992275265,0.45782111561151484,0.2125,False,False,False,0.36605134673668854
94651,1.8166202841327338e-05,4.4318165725211015e-06,0.808089204095829,0.3953980898832305,0.9249551405647803,0.25,False,False,False,0.6341514689651547
122740,4.254307332071531e-05,6.851415592616187e-07,0.8425214429089394,0.35714228864447334,0.7479388857303834,0.05000000000000002,False,False,False,0.5241323732940909
175628,7.99623458400306e-06,1.7035952284342953e-06,0.9111925705777182,0.46685555272966367,0.42873076894022333,0.9375,False,False,False,0.4349904925928471
174899,0.0032391737066305207,3.715812780860311e-06,0.9099328059065428,0.37401242268268237,0.6979901895570532,0.575,False,False,False,0.3323947211317789
84258,0.006366322495739523,1.419662690361913e-06,0.7960795804505238,0.3952231603805551,0.845564561746921,0.0875,False,False,True,0.5149706287825803
6972,0.0007115872446307965,1.5029907178396773e-05,0.5512805946408221,0.20577492898187694,0.6883049676945755,0.4625,False,True,False,0.11101565521600208
2324,0.0013963909850724567,9.196945254953261e-07,0.5448223074025123,0.6137674810590514,0.48355930529043833,0.32499999999999996,False,False,False,0.48287521241744186
68,0.00016155499193505211,1.3394208861240655e-06,0.4643887251061969,0.23398257378754278,0.8331493055571929,0.18750000000000003,False,False,False,0.6751903165946368
63706,0.0009076114419570851,1.4616353264247868e-05,0.7691660636938664,0.39527727722670075,0.7279962693306287,0.18750000000000003,False,True,False,0.7086933143589474
35857,0.006734925620058422,0.0010218855494154647,0.5794837755466133,0.3044372684848458,0.8275819934006823,0.0875,False,False,False,0.41592851184484125
57262,0.0009039626747197244,0.003244935356253184,0.7601742940234928,0.40597374381664636,0.6120764269161769,0.15,False,False,False,0.6969583035174037
178972,0.0006456765343218782,0.00032174494520784814,0.9984771199228177,0.3082523486385728,0.8486713327655615,0.9375,False,True,False,0.599808908528097
829,0.005821258777154227,5.9743109478317186e-05,0.5245963072151412,0.4892499100625058,0.7901363145167604,0.1625,False,False,False,0.45056687325568384
12844,0.00041890953218718947,0.009849971575180302,0.5569794351390627,0.23973991741941475,0.6761997846723032,0.36250000000000004,False,True,False,0.7997373502970813
138396,0.005662886752383682,1.6054533294049284e-05,0.8623109107181648,0.3972439636354114,0.7689047596341558,0.5875,False,False,False,0.7455363700436493
92796,2.383343706105766e-05,9.196945254953261e-06,0.8047942816251776,0.006789784696642098,0.12093164526911337,0.1625,False,False,False,0.7357836973908872
114852,0.008511409464580188,4.929933003443738e-05,0.8346718332964613,0.44694954132245396,0.9312833498825073,0.5125,False,False,True,0.6153165609464553
117874,0.006089714885809398,0.01794145018293466,0.837944829483277,0.20986859434358623,0.714117054065342,0.1,False,False,False,0.6663904060761159
38241,0.000676496972475754,0.002058492383685334,0.5814093019269251,0.30754719164333416,0.8696456537253388,0.4625,False,False,False,0.6354687603176593
766,0.0022323468491554175,0.00020865338080432215,0.5132644050701529,0.18160771468926712,0.8543039842044468,0.17500000000000002,False,True,False,0.29913227222314304
114,0.005328131766692214,1.4684250175526044e-05,0.47700431150472156,0.4343645921014648,0.8735811792529591,0.42500000000000004,False,False,False,0.2081421407904826
85755,0.008896082691412571,2.277632751058895e-06,0.7973293786290512,0.5340405987225778,0.5611401876323885,0.7875000000000001,False,False,True,0.25262952915762077
144709,0.000846436365722188,0.0005696797754098365,0.8718289112005451,0.48719025691809964,0.7823218045632341,0.4375,False,False,False,0.3608664071164728
128,0.005676783121223842,1.1468405559532322e-05,0.4788022667790912,0.46838126139207387,0.9369424861525716,0.26249999999999996,False,False,False,0.5592154468750885
149425,0.006894850311738483,0.00017545179118929293,0.877764954223899,0.45445013199827483,0.8629996866262609,0.4375,False,False,False,0.16897175808196988
56324,5.34117416873214e-05,0.0001102831012552013,0.7594726529408149,0.47029269695786263,0.9242996710894964,0.07499999999999998,False,False,False,0.7458058925710158
711,0.005841055280250545,9.980845957892229e-06,0.4963911330108175,0.475538860043021,0.7842157007316003,0.17500000000000002,False,False,False,0.45605098288127666
149126,0.0003536975219875529,2.5671204909631284e-05,0.8775098120120148,0.3192415753962012,0.8010758238746286,0.0875,False,False,True,0.5460189501288992
162638,0.0038636563376375174,5.086095899383548e-06,0.8949412076598477,0.5266872806280611,0.9775924082595796,0.375,False,False,False,0.3648654476162754
58027,0.007369500585977266,0.00013697275983400525,0.7610613118694971,0.3644438418861576,0.7933343077209734,0.12500000000000003,False,False,False,0.5916160975024695
73885,1.1179201748509132e-05,3.876296389336005e-06,0.7811398079656229,0.4011505405290134,0.7377598622162774,0.5375,False,False,False,0.4078758525334443
11870,0.0027937135702906226,6.802036020777512e-06,0.5560804575018778,0.48601052227208524,0.8655107194896325,0.18750000000000003,False,True,False,0.5764473696622748
8334,0.0007153912785591088,1.4665732836086542e-05,0.5529210793312913,0.49019104338686365,0.9475540350498048,0.4,False,False,False,0.7092990662392039
88462,6.62988770362972e-05,4.4318165725211015e-06,0.7998788074493604,0.40435355642283916,0.9241394077644637,0.25,False,False,False,0.44351279490818035
47234,0.0009686312515010308,1.9998726594663464e-06,0.6399783926439326,0.39581758469060674,0.7797781070747416,0.35,False,True,False,0.08188161762030476
112386,0.0008350242639372516,4.421323413505383e-05,0.8310280835829928,0.34726740271877415,0.7061640505154415,0.2875,False,False,False,0.26026712377687305
46030,0.0002867775781874495,2.7850078517012827e-05,0.6390913747979283,0.4385537651916455,0.8383121923351716,0.15,False,False,False,0.2917419645227497
98,0.00840047141389533,0.006011030831940254,0.4758701246409558,0.3828115446667785,0.4580279079695053,0.1,False,False,True,0.47165094676525793
33667,0.00604065061146872,3.3047278453033394e-05,0.5781243459489218,0.3340561512783619,0.8278592313967562,0.48750000000000004,False,False,True,0.26863647205792573
4287,0.007628407793138919,2.797969989308935e-05,0.5475750526729186,0.47708842463760875,0.8780360482428825,0.4375,False,False,True,0.521960695529834
168551,0.00015969179164363395,6.653897305261487e-06,0.9007636326669726,0.37137913516911875,0.6873696017079667,0.65,True,False,False,0.2515837817514382
8960,5.876844252514871e-05,5.981100638959537e-06,0.5535589348610017,0.3476159597278266,0.7559947086116302,0.6375,False,False,False,0.6233698940641706
130045,0.0006612032034170297,5.079923452903714e-06,0.8539151373083698,0.4406910131154497,0.9029249877650615,0.275,False,False,False,0.29604421786583973
146239,4.339704012094864e-05,2.1171491425832e-06,0.8741929632575278,0.5277568075873962,0.6907660004069636,0.4125,False,False,False,0.3250273228462117
19071,0.00017125916011952183,3.184982383594552e-06,0.561597907833864,0.602354097507301,0.7149611778021121,0.475,False,False,False,0.3316164748340078
136485,3.858377270145166e-05,3.207203190921956e-05,0.8603913642334504,0.5208043573532122,0.7815344125387057,0.3375,False,False,False,0.3653465453276248
144758,7.988471249455483e-05,0.00024018223742331633,0.871884723559397,0.4749133768212697,0.9260589661291013,0.5375,False,False,False,0.8078829948804196
20488,0.00013772155487399445,3.491752973642322e-05,0.563411809496472,0.360049688378736,0.8478030014918083,0.2125,False,False,False,0.50160433284415
898,0.007919610472018487,8.048870209704063e-06,0.5389859293056745,0.48993236612228314,0.9222816272749781,0.42500000000000004,False,False,True,0.32100200389999095
2818,0.0003416643534388103,2.3023225369782325e-05,0.545697365457336,0.3186961859467435,0.8127552732678297,0.17500000000000002,False,False,False,0.7136713954394093
65605,7.243191132888208e-05,1.525211525167081e-05,0.772066313055511,0.4817320574357607,0.9337220911953196,0.48750000000000004,False,False,True,0.2247582046026362
105,0.002411757510549894,0.0004210287468359845,0.4760176287322011,0.2502644784980876,0.7742929279912855,0.7875000000000001,False,True,False,0.8734349163738978
172385,0.0005589600874254566,5.079923452903714e-06,0.9055495424383224,0.45470492427390036,0.906974006813564,0.275,False,False,False,0.2826219960029809
55,0.008066880928385999,1.6480432101157858e-06,0.46156820768576523,0.45795792002563346,0.8365815189710796,0.0,False,False,True,0.3546721056312689
25837,0.00035835552271609825,0.0003687666424912266,0.5705219053541981,0.2983779457115003,0.8115868207025786,0.26249999999999996,False,False,False,0.74787649938751
66956,0.0017138337347228304,1.5245942805190976e-06,0.7741413368255934,0.3763467550461755,0.60301473221744,0.5375,False,False,False,0.8034190280209095
176753,0.0006927999750256631,0.003244935356253184,0.9974545577767557,0.4166528224560258,0.6189843229763365,0.15,False,False,False,0.17407179810606518
52906,0.007604729622768813,2.841177114667776e-05,0.7563152680687537,0.5156649999644052,0.9678046479654799,0.65,False,False,True,0.7126047600373558
72043,4.9918241140912304e-05,1.0770919107311035e-05,0.7794494908118921,0.47705732372602866,0.711480459025062,0.38749999999999996,False,False,False,0.44547761413268316
76737,0.000378307292503368,1.1869614580721557e-05,0.7845343953627903,0.3002715943278574,0.7707007321520906,0.5625,False,False,False,0.4906987775805771
100914,0.00041114619763961364,1.1783200330003876e-05,0.8168058985690152,0.457600669041298,0.8882246022833596,0.625,False,False,False,0.45373039392064984
107298,0.008107017367996967,0.0024026001024896222,0.8227140354129432,0.4469939561961826,0.6171911995841801,0.4375,False,False,False,0.5172211418860917
174718,0.002331174097946057,3.7071713557885425e-05,0.9095999250519782,0.3764126318588877,0.8798089468548657,0.25,False,True,False,0.7191042957848024
789,0.007420893860682218,1.3628761827474363e-05,0.5159513714890522,0.4649195052338467,0.8541858157095759,0.5375,False,False,False,0.6090953072085148
168548,0.00248869215591637,1.1419025987693646e-05,0.9007616393684472,0.49601432683126895,0.9685803826514364,0.5125,False,True,False,0.7218992443935945
110158,0.0005371451173467686,1.913458408748665e-06,0.8275816704240384,0.32894390481247854,0.6059552607597662,0.32499999999999996,False,False,False,0.2996531245072791
41259,0.006885301410244965,5.616926296649307e-07,0.5849792995947638,0.4128341303125676,0.7715697656751552,0.525,False,False,False,0.31249587293629966
142766,0.001179250517776762,0.009849971575180302,0.8687951108373682,0.20605376618914267,0.6880512450183061,0.11250000000000002,False,False,False,0.4734385549280172
59945,0.0001294924202535641,5.48113247409295e-06,0.7626778769776053,0.4739161736563183,0.7477182389966889,0.2125,False,False,False,0.5601911184241557
57231,0.00542098124788122,0.00013697275983400525,0.7601264548587636,0.35384912000695184,0.7939816912970414,0.12500000000000003,False,False,False,0.6061703139802682
884,0.002299732593028375,0.004427218099893625,0.5361674051837753,0.17848682956194356,0.8394259898397165,0.475,False,True,False,0.5466523280682107
57560,0.007062305437929693,0.003244935356253184,0.7605031882809996,0.4158015268762592,0.611987331542805,0.15,False,False,True,0.5821322735707557
2347,0.000998442456163722,0.009420424852202146,0.5448701465672414,0.4413305242973194,0.9124987626617934,0.25,False,False,False,0.36131650973717505
767,0.0064041299349862175,8.345147640736114e-06,0.5132663983686854,0.3022066548264804,0.865333933241512,0.15,False,False,False,0.45535089811644175
149448,0.0023667301701739544,0.00017545179118929293,0.8777828939106769,0.4475960454844426,0.8681343730783135,0.4375,False,True,False,0.3406528913702929
30810,9.657588177184279e-05,3.7071713557885425e-05,0.5758280660419715,0.3644183059587561,0.8754341744149929,0.25,False,False,False,0.2600656556876665
33172,0.0006056177280563871,1.7097676749141298e-06,0.5778412975576117,0.4331861594517487,0.6012164824053092,0.25,False,False,False,0.24816758371706601
136,0.000374813791956959,3.876296389336005e-06,0.48151713937741647,0.4192567310531136,0.7408792436261269,0.5375,False,False,False,0.26080482121896953
126434,0.000335686585837177,2.503544292220834e-05,0.8482701158704486,0.47493259176664165,0.9369947034049532,0.17500000000000002,False,False,False,0.6916749881746992
85086,6.536727689058812e-05,3.7071713557885425e-05,0.7967991612199796,0.3428863321741576,0.8835382217596786,0.25,False,False,False,0.6771342478232687
44880,4.394047353927895e-05,1.8393890509906523e-06,0.6384355795814471,0.2655122411486985,0.8625283268562037,0.5125,False,False,False,0.5477479371419561
23119,0.0022724832887663846,0.00011362239480079171,0.5671213380614404,0.35132996716890336,0.6174223900896811,0.4,False,False,False,0.5998890914799887
79438,0.0020964108612273654,4.091714771482226e-05,0.7889136722339529,0.3492919019631227,0.8790602186710055,0.525,False,True,False,0.581309556055969
104772,0.008191016647801736,2.1480113749823723e-06,0.8202881911015183,0.44881880900812604,0.9102756821125635,0.7375,False,False,True,0.4682165559602885
902,0.008891812857411401,2.3486158855769906e-05,0.5409254087756992,0.4550115864020599,0.7361445483498099,0.675,False,False,True,0.22862315764507388
54219,0.0007373615153287483,5.549029385371128e-06,0.7575252002766746,0.3090899312573255,0.6124546383311211,0.4625,False,True,False,0.6215034505621566
174897,0.0006116731290034963,2.782538873109349e-05,0.9099328059065428,0.5684188449852237,0.7043665731775534,0.6875,True,False,False,0.6544471890821815
121293,0.0024458385492137514,7.863696815309029e-06,0.8410523818920836,0.4778677954218576,0.8873786727626455,0.7,False,True,False,0.7210334032744292
174757,0.002186931342052099,0.003714103013185396,0.9096617173064203,0.43438132905388155,0.8898100705540855,0.17500000000000002,False,True,False,0.8091005628977984
139737,0.007574374984687791,1.6054533294049284e-05,0.8633514125510047,0.39025031151836437,0.7634388322139697,0.5875,False,False,True,0.5051451850474292
19189,0.008683910758227322,1.7653196932326395e-06,0.5616736531780191,0.5620405331187643,0.5389582687243066,0.19999999999999998,False,False,True,0.6439209867758772
60460,0.0003937563282530439,0.0008898198845329276,0.7632260340734476,0.2661406433621509,0.718902863059408,0.25,False,False,False,0.4666385015625568
31376,5.7060508924682025e-05,0.0004307935571670825,0.5762506453304042,0.36051351406007964,0.8507515457084195,0.6375,False,False,False,0.7545209034934163
